GEOTYPE,ST,GEO_ID,GEO_TTL,FOOTID_GEO,NAICS2012,NAICS2012_TTL,FOOTID_NAICS,YEAR,EMP,EMP_F,EMP_S,EMP_S_F,PAYANN,PAYANN_F,PAYANN_S,PAYANN_S_F,EMPAVPW,EMPAVPW_F,EMPAVPW_S,EMPAVPW_S_F,HOURS,HOURS_F,HOURS_S,HOURS_S_F,PAYANPW,PAYANPW_F,PAYANPW_S,PAYANPW_S_F,CSTMTOT,CSTMTOT_F,CSTMTOT_S,CSTMTOT_S_F,RCPTOT,RCPTOT_F,RCPTOT_S,RCPTOT_S_F,VALADD,VALADD_F,VALADD_S,VALADD_S_F,CEXTOT,CEXTOT_F,CEXTOT_S,CEXTOT_S_F
2,51,0400000US51,Virginia,,3116,Animal slaughtering and processing,,2015,14346,,1.8,,473696,,4.2,,12613,,2,,25889,,2.4,,387969,,7.2,,2529038,,0.8,,4071199,,0.9,,1555557,,2.3,,147194,,16.4,
2,51,0400000US51,Virginia,,3117,Seafood product preparation and packaging,,2016,860,,0,,34093,,0,,726,,0,,1511,,0,,23634,,0,,0,D,0,D,0,D,0,D,0,D,0,D,7864,,0,
2,51,0400000US51,Virginia,,3117,Seafood product preparation and packaging,,2015,907,,0,,32876,,0,,728,,0,,1614,,0,,22680,,0,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,3118,Bakeries and tortilla manufacturing,,2016,4067,,5.6,,169416,,3.7,,2866,,4.3,,5341,,3.3,,107343,,2.3,,537869,,1.1,,1307556,,1,,769680,,1.2,,52442,,2.1,
2,51,0400000US51,Virginia,,3118,Bakeries and tortilla manufacturing,,2015,3788,,7.4,,174190,,6.7,,2522,,7.5,,5072,,5.8,,108663,,6,,575819,,4.3,,1367229,,5.3,,792000,,6,,41719,,3.2,
2,51,0400000US51,Virginia,,3119,Other food manufacturing,,2016,3861,,7.9,,182067,,5.8,,3201,,7.7,,6505,,6.3,,131009,,4.9,,1392214,,2.5,,2636224,,2.4,,1240393,,2.3,,29281,,7.1,
2,51,0400000US51,Virginia,,3119,Other food manufacturing,,2015,3763,,7.6,,172395,,4.2,,3120,,7.4,,6271,,5.9,,122034,,3.8,,1415297,,2.2,,2562411,,2.1,,1158456,,2,,42618,,4.6,
2,51,0400000US51,Virginia,,312,Beverage and tobacco product manufacturing,,2016,5725,,11,,420508,,1.9,,3573,,13.8,,7017,,9.3,,283598,,1.8,,3250918,,0.5,,19985725,,0.1,,16746297,,0.1,,197751,,0.9,
2,51,0400000US51,Virginia,,312,Beverage and tobacco product manufacturing,,2015,5815,,11,,437203,,1.8,,3771,,12.9,,7488,,8.7,,285711,,1.8,,3451351,,0.6,,20013145,,0.1,,16555629,,0.1,,133911,,0.1,
2,51,0400000US51,Virginia,,3121,Beverage manufacturing,,2016,3597,,17.4,,231460,,3.5,,1977,,24.9,,4190,,15.7,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,150684,,1.1,
2,51,0400000US51,Virginia,,3121,Beverage manufacturing,,2015,3584,,17.8,,223521,,3.5,,2075,,23.4,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,3122,Tobacco manufacturing,,2016,2128,,0,,189048,,0,,1596,,0,,2827,,0,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,47067,,0,
2,51,0400000US51,Virginia,,3122,Tobacco manufacturing,,2015,2231,,0,,213682,,0,,1696,,0,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,313,Textile mills,,2016,4318,,1.2,,151133,,0.9,,3605,,1.5,,7367,,1.6,,104406,,1.3,,583881,,1.4,,991481,,0.6,,403560,,2.6,,20381,,6.5,
2,51,0400000US51,Virginia,,313,Textile mills,,2015,4323,,1.5,,154479,,0.8,,3575,,1.5,,7629,,1.5,,109833,,0.8,,608593,,1.3,,1038542,,0.3,,424745,,3.4,,20053,,10.3,
2,51,0400000US51,Virginia,,3131,"Fiber, yarn, and thread mills",,2016,904,,0,,30784,,0,,800,,0,,1745,,0,,24955,,0,,167692,,0,,273623,,0,,104345,,0,,3886,,0,
2,51,0400000US51,Virginia,,3131,"Fiber, yarn, and thread mills",,2015,915,,0,,31075,,0,,815,,0,,1804,,0,,25256,,0,,191824,,0,,295149,,0,,101359,,0,,0,D,0,D
2,51,0400000US51,Virginia,,3132,Fabric mills,,2016,2702,,2,,88399,,1.5,,2307,,2.4,,4499,,2.5,,62816,,2.2,,312939,,2.7,,553812,,1.1,,235986,,4.5,,12073,,11,
2,51,0400000US51,Virginia,,3132,Fabric mills,,2015,2734,,2.3,,93211,,1.4,,2310,,2.4,,4770,,2.5,,69943,,1.2,,318012,,2.5,,580775,,0.6,,258024,,5.6,,12140,,17,
2,51,0400000US51,Virginia,,3133,Textile and fabric finishing and fabric coating mills,,2016,712,,0,,31950,,0,,498,,0,,1123,,0,,16635,,0,,103250,,0,,164046,,0,,63229,,0,,4422,,0,
2,51,0400000US51,Virginia,,3133,Textile and fabric finishing and fabric coating mills,,2015,674,,0,,30193,,0,,450,,0,,1055,,0,,14634,,0,,98757,,0,,162618,,0,,65362,,0,,0,D,0,D
2,51,0400000US51,Virginia,,314,Textile product mills,,2016,4008,,20.4,,152788,,25.9,,3311,,19.1,,6565,,16.7,,103351,,21.9,,473551,,17.3,,959027,,19.6,,492491,,22.5,,9388,,12.5,
2,51,0400000US51,Virginia,,314,Textile product mills,,2015,3890,,22.4,,140648,,26.1,,3191,,20.3,,6182,,18.2,,91753,,20.5,,460912,,15.1,,875134,,16.8,,415517,,18.9,,8421,,3.1,
2,51,0400000US51,Virginia,,3141,Textile furnishings mills,,2016,1958,,7.2,,63651,,2.6,,1663,,8.6,,3334,,9.9,,48451,,3.4,,189195,,3.4,,340515,,3.9,,150057,,8,,4936,,10,
2,51,0400000US51,Virginia,,3141,Textile furnishings mills,,2015,1991,,6.7,,64220,,1.6,,1695,,8,,3326,,8.7,,47065,,3.3,,202371,,3.3,,353651,,4.5,,154554,,9.1,,7003,,3.2,
2,51,0400000US51,Virginia,,3149,Other textile product mills,,2016,2050,,39.2,,89137,s,44.3,s,1648,,37.3,,3231,,32.4,,54900,s,41.1,s,284355,,28.8,,618513,,30.4,,342435,,32.2,,4451,,23.9,
2,51,0400000US51,Virginia,,3149,Other textile product mills,,2015,1899,s,45.3,s,76428,s,48.1,s,1496,s,42.4,s,2856,,38.1,,44688,s,42,s,258541,,26.8,,521484,,28.1,,260963,,29.5,,1418,,9.3,
2,51,0400000US51,Virginia,,315,Apparel manufacturing,,2016,657,,31,,15784,s,41.6,s,541,,29.4,,960,,31.6,,10989,,34,,0,D,0,D,60423,,26.8,,45923,,33,,1705,,9.1,
2,51,0400000US51,Virginia,,315,Apparel manufacturing,,2015,574,,35.2,,13791,s,47.3,s,480,,32.9,,873,,34.5,,9842,,38,,0,D,0,D,59803,,27.3,,39970,,35.2,,1704,,9.3,
2,51,0400000US51,Virginia,,3151,Apparel knitting mills,,2016,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,3151,Apparel knitting mills,,2015,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,3152,Cut and sew apparel manufacturing,,2016,461,s,44.1,s,10534,s,62.4,s,384,s,41.4,s,669,s,45.4,s,7671,s,48.8,s,0,D,0,D,44022,,36.8,,37700,s,40.2,s,785,,19.8,
2,51,0400000US51,Virginia,,3152,Cut and sew apparel manufacturing,,2015,389,s,52,s,9032,s,72.2,s,330,s,47.9,s,595,s,50.6,s,6959,s,53.7,s,11356,s,43.5,s,45492,,35.9,,34043,s,41.3,s,622,,25.5,
2,51,0400000US51,Virginia,,3159,Apparel accessories and other apparel manufacturing,,2016,0,c,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,3159,Apparel accessories and other apparel manufacturing,,2015,0,c,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,316,Leather and allied product manufacturing,,2016,219,,0,,4933,,0,,180,,0,,270,,0,,3078,,0,,0,D,0,D,20962,,0,,11835,,0,,242,,0,
2,51,0400000US51,Virginia,,316,Leather and allied product manufacturing,,2015,240,,0,,5360,,0,,195,,0,,331,,0,,3547,,0,,0,D,0,D,25338,,0,,13335,,0,,264,,0,
2,51,0400000US51,Virginia,,3162,Footwear manufacturing,,2016,188,,0,,3743,,0,,0,D,0,D,0,D,0,D,2478,,0,,0,D,0,D,17311,,0,,9876,,0,,0,D,0,D
2,51,0400000US51,Virginia,,3162,Footwear manufacturing,,2015,198,,0,,3923,,0,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,20665,,0,,10710,,0,,0,D,0,D
2,51,0400000US51,Virginia,,3169,Other leather and allied product manufacturing,,2016,0,b,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,3169,Other leather and allied product manufacturing,,2015,42,,0,,1437,,0,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4673,,0,,2625,,0,,0,D,0,D
2,51,0400000US51,Virginia,,321,Wood product manufacturing,,2016,13134,,2.2,,553899,,2.5,,10696,,2.4,,21907,,2.6,,398410,,2.4,,2247494,,2.4,,3978245,,2.1,,1750181,,2.8,,137204,,7.3,
2,51,0400000US51,Virginia,,321,Wood product manufacturing,,2015,13492,,2.3,,527051,,2.2,,11058,,2.6,,22630,,2.6,,371754,,2.3,,2155712,,2,,3809019,,1.8,,1670587,,2.8,,171025,,13.1,
2,51,0400000US51,Virginia,,3211,Sawmills and wood preservation,,2016,3496,,2.7,,171101,,3.1,,2792,,3,,6621,,3.3,,125350,,3.6,,1010692,,2.1,,1611286,,1.9,,605524,,2,,75549,,12.4,
2,51,0400000US51,Virginia,,3211,Sawmills and wood preservation,,2015,3474,,2.5,,161638,,2.8,,2790,,3,,6446,,3.2,,114123,,3.9,,917901,,2.1,,1495448,,2,,586303,,2.5,,65513,,8.7,
2,51,0400000US51,Virginia,,3212,"Veneer, plywood, and engineered wood product manufacturing",,2016,2594,,7.4,,122805,,7.7,,2100,,7.5,,4313,,8.1,,82349,,6.8,,450626,,5.9,,859708,,6.3,,413773,,6.9,,20281,,11.3,
2,51,0400000US51,Virginia,,3212,"Veneer, plywood, and engineered wood product manufacturing",,2015,2872,,8.6,,117659,,6.9,,2365,,8.7,,4819,,9,,79110,,5.7,,459465,,4.5,,828876,,5,,369312,,5.8,,33246,,8.1,
2,51,0400000US51,Virginia,,3219,Other wood product manufacturing,,2016,7044,,2.9,,259994,,3.2,,5804,,3.1,,10973,,3.5,,190711,,3.5,,786177,,5.2,,1507251,,3.6,,730884,,5,,41375,,7.2,
2,51,0400000US51,Virginia,,3219,Other wood product manufacturing,,2015,7146,,2.5,,247754,,2.9,,5903,,3,,11365,,3,,178522,,3.2,,778346,,4.4,,1484695,,3.2,,714972,,5.4,,72266,,29.9,
2,51,0400000US51,Virginia,,322,Paper manufacturing,,2016,6338,,3.5,,420023,,2.5,,4669,,4.1,,10125,,4.3,,273650,,3.1,,2254400,,1.2,,3823218,,1.2,,1572864,,1.6,,144031,,3.5,
2,51,0400000US51,Virginia,,322,Paper manufacturing,,2015,6461,,3.4,,415866,,2.5,,4803,,3.9,,10412,,4.5,,269564,,3.1,,2316253,,1,,3708463,,1,,1454921,,1.6,,180792,,3.3,
2,51,0400000US51,Virginia,,3221,"Pulp, paper, and paperboard mills",,2016,2911,,0,,220868,,0,,2130,,0,,4858,,0,,151328,,0,,1327077,,0,,2296752,,0,,980522,,0,,108308,,0,
2,51,0400000US51,Virginia,,3221,"Pulp, paper, and paperboard mills",,2015,3045,,0,,220002,,0,,2272,,0,,4677,,0,,150020,,0,,1370783,,0,,2209945,,0,,0,D,0,D,140619,,0,
2,51,0400000US51,Virginia,,3222,Converted paper product manufacturing,,2016,3427,,6.5,,199155,,5.2,,2539,,7.5,,5267,,8.3,,122322,,7,,927323,,2.8,,1526466,,3,,592342,,4.3,,35723,,14,
2,51,0400000US51,Virginia,,3222,Converted paper product manufacturing,,2015,3416,,6.4,,195864,,5.2,,2531,,7.4,,5735,,8.2,,119544,,7,,945470,,2.5,,1498518,,2.5,,0,D,0,D,40173,,14.7,
2,51,0400000US51,Virginia,,323,Printing and related support activities,,2016,11229,,3.3,,520465,,3.2,,8640,,3.4,,16434,,3.4,,345093,,3.1,,786785,,2.7,,1947564,,2.6,,1156374,,3.1,,69491,,8,
2,51,0400000US51,Virginia,,323,Printing and related support activities,,2015,10994,,2.2,,512364,,1.6,,8359,,2.2,,16133,,2.4,,337666,,1.5,,809830,,1.8,,1905253,,1.2,,1096299,,1.4,,60039,,36,
2,51,0400000US51,Virginia,,3231,Printing and related support activities,,2016,11229,,3.3,,520465,,3.2,,8640,,3.4,,16434,,3.4,,345093,,3.1,,786785,,2.7,,1947564,,2.6,,1156374,,3.1,,69491,,8,
2,51,0400000US51,Virginia,,3231,Printing and related support activities,,2015,10994,,2.2,,512364,,1.6,,8359,,2.2,,16133,,2.4,,337666,,1.5,,809830,,1.8,,1905253,,1.2,,1096299,,1.4,,60039,,36,
2,51,0400000US51,Virginia,,324,Petroleum and coal products manufacturing,,2016,700,s,44.3,s,42249,,31.5,,734,,24.7,,1079,,28.4,,37304,,22.2,,238722,,9.3,,430265,,6,,189996,,5.8,,15663,,25.8,
2,51,0400000US51,Virginia,,324,Petroleum and coal products manufacturing,,2015,623,s,50.3,s,36819,,38.4,,714,,26.2,,1236,,28.7,,35097,,27.1,,285971,,8,,474651,,5.9,,188798,,3.7,,17421,,5.7,
2,51,0400000US51,Virginia,,3241,Petroleum and coal products manufacturing,,2016,700,s,44.3,s,42249,,31.5,,734,,24.7,,1079,,28.4,,37304,,22.2,,238722,,9.3,,430265,,6,,189996,,5.8,,15663,,25.8,
2,51,0400000US51,Virginia,,3241,Petroleum and coal products manufacturing,,2015,623,s,50.3,s,36819,,38.4,,714,,26.2,,1236,,28.7,,35097,,27.1,,285971,,8,,474651,,5.9,,188798,,3.7,,17421,,5.7,
2,51,0400000US51,Virginia,,325,Chemical manufacturing,,2016,14664,,0.1,,1077135,,0.1,,9842,,0.1,,20226,,0.1,,655519,,0.1,,4556809,,0.1,,9305143,,0.1,,4808887,,0.1,,359628,,0.1,
2,51,0400000US51,Virginia,,325,Chemical manufacturing,,2015,14194,,0.1,,992448,,0.1,,9719,,0.1,,20217,,0.1,,617960,,0.1,,4849083,,0.1,,9619434,,0.1,,4677435,,0.1,,388122,,0.1,
2,51,0400000US51,Virginia,,3251,Basic chemical manufacturing,,2016,1691,,0,,151484,,0,,1169,,0,,2562,,0,,95167,,0,,770985,,0,,1389587,,0,,619656,,0,,100126,,0,
2,51,0400000US51,Virginia,,3251,Basic chemical manufacturing,,2015,1488,,0,,130738,,0,,1024,,0,,2680,,0,,84432,,0,,791218,,0,,1458227,,0,,661522,,0,,125728,,0,
2,51,0400000US51,Virginia,,3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",,2016,4048,,0,,331543,,0,,2756,,0,,5926,,0,,218854,,0,,1486442,,0,,2447101,,0,,973559,,0,,119841,,0,
2,51,0400000US51,Virginia,,3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",,2015,4433,,0,,320114,,0,,3184,,0,,6968,,0,,214588,,0,,1825129,,0,,2964395,,0,,1077290,,0,,149572,,0,
2,51,0400000US51,Virginia,,3253,"Pesticide, fertilizer, and other agricultural chemical manufacturing",,2016,203,,0,,11682,,0,,148,,0,,319,,0,,6719,,0,,72099,,0,,132059,,0,,56109,,0,,3905,,0,
2,51,0400000US51,Virginia,,3253,"Pesticide, fertilizer, and other agricultural chemical manufacturing",,2015,200,,0,,11289,,0,,154,,0,,330,,0,,6954,,0,,85318,,0,,147040,,0,,65185,,0,,4357,,0,
2,51,0400000US51,Virginia,,3254,Pharmaceutical and medicine manufacturing,,2016,3507,,0,,270364,,0,,2502,,0,,4982,,0,,181544,,0,,704765,,0,,2284110,,0,,1632179,,0,,92585,,0,
2,51,0400000US51,Virginia,,3254,Pharmaceutical and medicine manufacturing,,2015,2919,,0,,229477,,0,,2158,,0,,4272,,0,,167146,,0,,547404,,0,,1988189,,0,,1419332,,0,,56486,,0,
2,51,0400000US51,Virginia,,3255,"Paint, coating, and adhesive manufacturing",,2016,928,,0,,59907,,0,,715,,0,,1499,,0,,39176,,0,,703430,,0,,1421184,,0,,716627,,0,,14007,,0,
2,51,0400000US51,Virginia,,3255,"Paint, coating, and adhesive manufacturing",,2015,936,,0,,62627,,0,,720,,0,,1473,,0,,41735,,0,,716468,,0,,1391668,,0,,672759,,0,,7652,,0,
2,51,0400000US51,Virginia,,3256,"Soap, cleaning compound, and toilet preparation manufacturing",,2016,853,,0,,43710,,0,,452,,0,,1037,,0,,22645,,0,,137147,,0,,294456,,0,,157690,,0,,5656,,0,
2,51,0400000US51,Virginia,,3256,"Soap, cleaning compound, and toilet preparation manufacturing",,2015,852,,0,,37926,,0,,448,,0,,895,,0,,15644,,0,,149065,,0,,267098,,0,,120256,,0,,6584,,0,
2,51,0400000US51,Virginia,,3259,Other chemical product and preparation manufacturing,,2016,3434,,0.1,,208445,,0.2,,2100,,0.1,,3901,,0.2,,91414,,0.2,,681941,,0.1,,1336646,,0.1,,653067,,0.1,,23508,,0.2,
2,51,0400000US51,Virginia,,3259,Other chemical product and preparation manufacturing,,2015,3366,,0.3,,200277,,0.2,,2031,,0.1,,3599,,0.1,,87461,,0.2,,734481,,0.5,,1402817,,0.1,,661091,,0.5,,37743,,0.8,
2,51,0400000US51,Virginia,,326,Plastics and rubber products manufacturing,,2016,18045,,1.1,,902018,,0.9,,14364,,1.3,,29136,,1.1,,643571,,1,,2828169,,1.3,,6122258,,1.1,,3322053,,1.1,,309493,,2.3,
2,51,0400000US51,Virginia,,326,Plastics and rubber products manufacturing,,2015,17271,,0.8,,880288,,0.6,,13697,,1.1,,27715,,0.9,,623646,,0.7,,2927479,,1.3,,6162761,,1,,3197475,,0.9,,210838,,1.3,
2,51,0400000US51,Virginia,,3261,Plastics product manufacturing,,2016,13541,,1.4,,655291,,1.2,,10741,,1.6,,21788,,1.4,,460568,,1.3,,2197796,,1.6,,4980002,,1.3,,2809367,,1.1,,222740,,2.7,
2,51,0400000US51,Virginia,,3261,Plastics product manufacturing,,2015,12759,,1,,631065,,0.7,,10013,,1.3,,20073,,1.2,,436869,,0.9,,2217688,,1.7,,4865658,,1.2,,2605925,,1,,155382,,1.7,
2,51,0400000US51,Virginia,,3262,Rubber product manufacturing,,2016,4504,,1.3,,246727,,1.1,,3623,,1.9,,7347,,1.4,,183003,,1.4,,630373,,1.7,,1142256,,1,,512686,,3,,86753,,4.2,
2,51,0400000US51,Virginia,,3262,Rubber product manufacturing,,2015,4512,,0.9,,249223,,1,,3684,,1.8,,7643,,1.5,,186777,,1.2,,709790,,1.2,,1297103,,0.9,,591550,,2,,55456,,1.5,
2,51,0400000US51,Virginia,,327,Nonmetallic mineral product manufacturing,,2016,9737,,3,,503650,,2.4,,7034,,3.1,,15203,,2.3,,323497,,2.2,,1267000,,3.1,,3346872,,2.4,,2087515,,3,,177814,,7.2,
2,51,0400000US51,Virginia,,327,Nonmetallic mineral product manufacturing,,2015,9264,,2.9,,471153,,2.4,,6709,,2.7,,14433,,2.3,,298930,,2.2,,1196056,,3.2,,3082107,,2.4,,1885615,,2.6,,194914,,2.7,
2,51,0400000US51,Virginia,,3271,Clay product and refractory manufacturing,,2016,432,,1.7,,23971,,6.7,,302,,0.2,,689,,8.7,,13028,,7.8,,74369,,2.9,,165952,,1.6,,90898,,2.6,,3413,,21.7,
2,51,0400000US51,Virginia,,3271,Clay product and refractory manufacturing,,2015,435,,1.6,,25288,,4.1,,300,,1.4,,683,,7.5,,13072,,5.9,,76764,,2.3,,163772,,2.1,,88821,,3,,5814,,11.7,
2,51,0400000US51,Virginia,,3272,Glass and glass product manufacturing,,2016,1398,,5.9,,71525,,8.7,,1037,,3.7,,2321,,2.3,,46598,,4.3,,166983,,9.1,,423909,,7.1,,259609,,10.2,,16938,,32,
2,51,0400000US51,Virginia,,3272,Glass and glass product manufacturing,,2015,1308,,7.3,,66229,,8.4,,977,,6.1,,2096,,2.4,,42161,,4.7,,157548,,7.6,,438690,,6.1,,282573,,10.5,,6149,s,42.7,s
2,51,0400000US51,Virginia,,3273,Cement and concrete product manufacturing,,2016,4734,,3.5,,233032,,2.9,,3371,,3.3,,7305,,3.1,,147329,,3.1,,546753,,3.9,,1457091,,3.9,,917673,,5.3,,61870,,17.6,
2,51,0400000US51,Virginia,,3273,Cement and concrete product manufacturing,,2015,4499,,3.5,,216840,,3.1,,3220,,3.2,,6899,,3,,135970,,3.4,,513851,,4.2,,1254919,,3.6,,731842,,3.7,,48121,,9.3,
2,51,0400000US51,Virginia,,3274,Lime and gypsum product manufacturing,,2016,780,,0,,52219,,0,,686,,0,,1608,,0,,44322,,0,,151887,,0,,435308,,0,,282675,,0,,42562,,0,
2,51,0400000US51,Virginia,,3274,Lime and gypsum product manufacturing,,2015,758,,0,,47946,,0,,670,,0,,1517,,0,,40929,,0,,121294,,0,,407152,,0,,289355,,0,,81089,,0,
2,51,0400000US51,Virginia,,3279,Other nonmetallic mineral product manufacturing,,2016,2393,,9.6,,122904,,6.5,,1638,,11.5,,3280,,8.1,,72221,,6.6,,327009,,8.8,,864612,,5.7,,536660,,5.3,,53030,,7.6,
2,51,0400000US51,Virginia,,3279,Other nonmetallic mineral product manufacturing,,2015,2264,,8.5,,114850,,6.2,,1542,,8.9,,3239,,7.5,,66797,,6.4,,326600,,9.1,,817574,,6.1,,493023,,5.7,,53742,,1.3,
2,51,0400000US51,Virginia,,331,Primary metal manufacturing,,2016,3689,,0,,239547,,0,,2865,,0,,6224,,0,,177383,,0,,1208014,,0,,2036539,,0,,811290,,0,,43895,,0,
2,51,0400000US51,Virginia,,331,Primary metal manufacturing,,2015,3717,,0,,244452,,0,,2898,,0,,6364,,0,,164021,,0,,1383733,,0,,2276172,,0,,851805,,0,,45691,,0,
2,51,0400000US51,Virginia,,3311,Iron and steel mills and ferroalloy manufacturing,,2016,1054,,0,,81773,,0,,835,,0,,1922,,0,,64998,,0,,450482,,0,,752865,,0,,293716,,0,,14818,,0,
2,51,0400000US51,Virginia,,3311,Iron and steel mills and ferroalloy manufacturing,,2015,1119,,0,,91811,,0,,862,,0,,1932,,0,,54926,,0,,577001,,0,,938606,,0,,335970,,0,,13996,,0,
2,51,0400000US51,Virginia,,3312,Steel product manufacturing from purchased steel,,2016,101,,0,,5740,,0,,65,,0,,141,,0,,3471,,0,,21632,,0,,36685,,0,,0,D,0,D,473,,0,
2,51,0400000US51,Virginia,,3312,Steel product manufacturing from purchased steel,,2015,73,,0,,4261,,0,,45,,0,,103,,0,,2500,,0,,20111,,0,,30396,,0,,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,3313,Alumina and aluminum production and processing,,2016,632,,0,,43760,,0,,525,,0,,1128,,0,,33486,,0,,299326,,0,,476517,,0,,180582,,0,,11861,,0,
2,51,0400000US51,Virginia,,3313,Alumina and aluminum production and processing,,2015,628,,0,,42115,,0,,521,,0,,1140,,0,,31211,,0,,315139,,0,,500780,,0,,168805,,0,,16197,,0,
2,51,0400000US51,Virginia,,3314,Nonferrous metal (except aluminum) production and processing,,2016,622,,0,,31953,,0,,450,,0,,935,,0,,19815,,0,,219315,,0,,313424,,0,,0,D,0,D,4006,,0,
2,51,0400000US51,Virginia,,3314,Nonferrous metal (except aluminum) production and processing,,2015,611,,0,,30412,,0,,438,,0,,897,,0,,19632,,0,,255349,,0,,351249,,0,,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,3315,Foundries,,2016,1280,,0,,76321,,0,,990,,0,,2098,,0,,55613,,0,,217259,,0,,457048,,0,,0,D,0,D,12737,,0,
2,51,0400000US51,Virginia,,3315,Foundries,,2015,1286,,0,,75853,,0,,1032,,0,,2292,,0,,55752,,0,,216133,,0,,455141,,0,,247050,,0,,11690,,0,
2,51,0400000US51,Virginia,,332,Fabricated metal product manufacturing,,2016,17194,,1.5,,1032070,,1.2,,12058,,2,,25323,,2,,622446,,1.4,,2088541,,1.4,,5059154,,1.4,,2985761,,1.7,,104324,,8.6,
2,51,0400000US51,Virginia,,332,Fabricated metal product manufacturing,,2015,17485,,0.9,,1019672,,0.8,,12510,,1.1,,26031,,1.3,,626169,,1,,2169789,,1.3,,5086013,,1.3,,2899292,,1.7,,93475,,6.2,
2,51,0400000US51,Virginia,,3321,Forging and stamping,,2016,877,,1.5,,42986,,5,,723,,2.6,,1525,,6.2,,27919,,2.9,,68849,,9.7,,180955,,2.5,,109612,,9,,5688,,29.6,
2,51,0400000US51,Virginia,,3321,Forging and stamping,,2015,848,,0.5,,40185,,1.8,,701,,1.4,,1447,,3.8,,26184,,5.1,,61541,,20.8,,168699,,2.7,,107669,,8.6,,7340,s,47.8,s
2,51,0400000US51,Virginia,,3322,Cutlery and handtool manufacturing,,2016,742,,1.8,,40070,,0.9,,521,,2.8,,1040,,2.6,,22751,,1.5,,78592,,4.5,,193145,,14.5,,115250,,21.5,,2456,,9.2,
2,51,0400000US51,Virginia,,3322,Cutlery and handtool manufacturing,,2015,745,,1.7,,40291,,0.9,,518,,2.8,,1030,,2.6,,22651,,1.5,,83611,,3.8,,197297,,14.8,,113418,,22.8,,3544,,22.6,
2,51,0400000US51,Virginia,,3323,Architectural and structural metals manufacturing,,2016,5344,,1.8,,294321,,2.6,,3935,,2.4,,7927,,3.1,,185703,,2.7,,685796,,1.7,,1461422,,1.6,,781580,,3.2,,29523,,19.1,
2,51,0400000US51,Virginia,,3323,Architectural and structural metals manufacturing,,2015,5191,,1.3,,271858,,2.1,,3831,,1.9,,7883,,2.2,,172387,,1.9,,681957,,1.4,,1420643,,1.5,,707675,,3.3,,25058,,14.2,
2,51,0400000US51,Virginia,,3324,"Boiler, tank, and shipping container manufacturing",,2016,3899,,4.4,,305873,,1.8,,2101,,7.2,,4940,,4.3,,151809,,2.2,,655867,,1.5,,1762859,,1.3,,1122624,,1.2,,13279,,2.6,
2,51,0400000US51,Virginia,,3324,"Boiler, tank, and shipping container manufacturing",,2015,3778,,0.1,,314484,,0.2,,2297,,0.1,,5104,,0.2,,162683,,0.2,,692557,,0.1,,1769850,,0.1,,1078117,,0.1,,14940,,4.2,
2,51,0400000US51,Virginia,,3325,Hardware manufacturing,,2016,0,c,0,D,0,D,0,D,102,,0,,213,,0,,5118,,0,,14306,,0,,0,D,0,D,0,D,0,D,821,,0,
2,51,0400000US51,Virginia,,3325,Hardware manufacturing,,2015,0,e,0,D,0,D,0,D,107,,0,,287,,0,,0,D,0,D,14748,,0,,0,D,0,D,0,D,0,D,0,D,0,D
2,51,0400000US51,Virginia,,3326,Spring and wire product manufacturing,,2016,0,b,0,D,0,D,0,D,33,,0,,74,,0,,1480,,0,,6681,,0,,0,D,0,D,0,D,0,D,163,,0,
2,51,0400000US51,Virginia,,3326,Spring and wire product manufacturing,,2015,0,b,0,D,0,D,0,D,28,,0,,67,,0,,0,D,0,D,7739,,0,,0,D,0,D,0,D,0,D,0,D,0,D
